4K,#genre#
东方卫视,http://111.72.202.77:7088/udp/239.252.219.229:5140
东南卫视,http://111.72.202.77:7088/udp/239.252.220.82:5140
甘肃卫视,http://111.72.202.77:7088/udp/239.252.219.140:5140
广东卫视,http://111.72.202.77:7088/udp/239.252.219.213:5140
广西卫视,http://111.72.202.77:7088/udp/239.252.219.183:5140
贵州卫视,http://111.72.202.77:7088/udp/239.252.220.190:5140
海南卫视,http://111.72.202.77:7088/udp/239.252.219.178:5140
河北卫视,http://111.72.202.77:7088/udp/239.252.220.154:5140
河南卫视,http://111.72.202.77:7088/udp/239.252.220.189:5140
黑龙江卫视,http://111.72.202.77:7088/udp/239.252.219.211:5140
湖北卫视,http://111.72.202.77:7088/udp/239.252.219.208:5140
湖南卫视,http://111.72.202.77:7088/udp/239.252.219.201:5140
吉林卫视,http://111.72.202.77:7088/udp/239.252.220.188:5140
江苏卫视,http://111.72.202.77:7088/udp/239.252.219.214:5140
江西卫视,http://111.72.202.77:7088/udp/239.252.220.63:5140
辽宁卫视,http://111.72.202.77:7088/udp/239.252.220.62:5140
内蒙古卫视,http://111.72.202.77:7088/udp/239.252.219.48:5140
宁夏卫视,http://111.72.202.77:7088/udp/239.252.219.104:5140
青海卫视,http://111.72.202.77:7088/udp/239.252.219.46:5140
三沙卫视,http://111.72.202.77:7088/udp/239.252.219.76:5140
厦门卫视,http://111.72.202.77:7088/udp/239.252.219.75:5140
山东卫视,http://111.72.202.77:7088/udp/239.252.219.228:5140
山西卫视,http://111.72.202.77:7088/udp/239.252.219.27:5140
陕西卫视,http://111.72.202.77:7088/udp/239.252.219.105:5140
深圳卫视,http://111.72.202.77:7088/udp/239.252.219.212:5140
四川卫视,http://111.72.202.77:7088/udp/239.252.220.93:5140
天津卫视,http://111.72.202.77:7088/udp/239.252.220.61:5140
西藏卫视,http://111.72.202.77:7088/udp/239.252.219.106:5140
新疆卫视,http://111.72.202.77:7088/udp/239.252.219.100:5140
云南卫视,http://111.72.202.77:7088/udp/239.252.219.185:5140
浙江卫视,http://111.72.202.77:7088/udp/239.252.219.210:5140
重庆卫视,http://111.72.202.77:7088/udp/239.252.220.94:5140
安徽卫视,http://www.lizhinas.top:1009/udp/239.252.220.83:5140
北京卫视,http://www.lizhinas.top:1009/udp/239.252.219.206:5140
兵团卫视,http://www.lizhinas.top:1009/udp/239.252.219.107:5140
东方卫视,http://www.lizhinas.top:1009/udp/239.252.219.229:5140
东南卫视,http://www.lizhinas.top:1009/udp/239.252.220.82:5140
甘肃卫视,http://www.lizhinas.top:1009/udp/239.252.219.140:5140
广东卫视,http://www.lizhinas.top:1009/udp/239.252.219.213:5140
广西卫视,http://www.lizhinas.top:1009/udp/239.252.219.183:5140
贵州卫视,http://www.lizhinas.top:1009/udp/239.252.220.190:5140
海南卫视,http://www.lizhinas.top:1009/udp/239.252.219.178:5140
河北卫视,http://www.lizhinas.top:1009/udp/239.252.220.154:5140
河南卫视,http://www.lizhinas.top:1009/udp/239.252.220.189:5140
黑龙江卫视,http://www.lizhinas.top:1009/udp/239.252.219.211:5140
湖北卫视,http://www.lizhinas.top:1009/udp/239.252.219.208:5140
湖南卫视,http://www.lizhinas.top:1009/udp/239.252.219.201:5140
吉林卫视,http://www.lizhinas.top:1009/udp/239.252.220.188:5140
江苏卫视,http://www.lizhinas.top:1009/udp/239.252.219.214:5140
江西卫视,http://www.lizhinas.top:1009/udp/239.252.220.63:5140
辽宁卫视,http://www.lizhinas.top:1009/udp/239.252.220.62:5140
内蒙古卫视,http://www.lizhinas.top:1009/udp/239.252.219.48:5140
宁夏卫视,http://www.lizhinas.top:1009/udp/239.252.219.104:5140
青海卫视,http://www.lizhinas.top:1009/udp/239.252.219.46:5140
三沙卫视,http://www.lizhinas.top:1009/udp/239.252.219.76:5140
厦门卫视,http://www.lizhinas.top:1009/udp/239.252.219.75:5140
山东卫视,http://www.lizhinas.top:1009/udp/239.252.219.228:5140
山西卫视,http://www.lizhinas.top:1009/udp/239.252.219.27:5140
陕西卫视,http://www.lizhinas.top:1009/udp/239.252.219.105:5140
深圳卫视,http://www.lizhinas.top:1009/udp/239.252.219.212:5140
四川卫视,http://www.lizhinas.top:1009/udp/239.252.220.93:5140
天津卫视,http://www.lizhinas.top:1009/udp/239.252.220.61:5140
西藏卫视,http://www.lizhinas.top:1009/udp/239.252.219.106:5140
新疆卫视,http://www.lizhinas.top:1009/udp/239.252.219.100:5140
云南卫视,http://www.lizhinas.top:1009/udp/239.252.219.185:5140
浙江卫视,http://www.lizhinas.top:1009/udp/239.252.219.210:5140
重庆卫视,http://www.lizhinas.top:1009/udp/239.252.220.94:5140
安徽卫视,http://222.95.140.68:58888/udp/239.49.8.80:8000
北京卫视,http://222.95.140.68:58888/udp/239.49.8.11:9414
东方卫视,http://222.95.140.68:58888/udp/239.49.8.17:9606
东南卫视,http://222.95.140.68:58888/udp/239.49.8.112:8000
甘肃卫视,http://222.95.140.68:58888/udp/239.49.0.250:8000
广东卫视,http://222.95.140.68:58888/udp/239.49.8.13:9422
广西卫视,http://222.95.140.68:58888/udp/239.49.8.10:8000
贵州卫视,http://222.95.140.68:58888/udp/239.49.8.49:8000
海南卫视,http://222.95.140.68:58888/udp/239.49.8.83:8000
河北卫视,http://222.95.140.68:58888/udp/239.49.8.114:8000
河南卫视,http://222.95.140.68:58888/udp/239.49.8.29:8000
黑龙江卫视,http://222.95.140.68:58888/udp/239.49.8.14:9426
湖北卫视,http://222.95.140.68:58888/udp/239.49.8.8:9632
湖南卫视,http://222.95.140.68:58888/udp/239.49.8.12:9418
吉林卫视,http://222.95.140.68:58888/udp/239.49.8.113:8000
江苏卫视,http://222.95.140.68:58888/udp/239.49.8.16:9602
江苏卫视,http://222.95.140.68:58888/udp/239.49.8.68:9380
江西卫视,http://222.95.140.68:58888/udp/239.49.8.111:8000
辽宁卫视,http://222.95.140.68:58888/udp/239.49.8.48:8000
青海卫视,http://222.95.140.68:58888/udp/239.49.0.81:8000
三沙卫视,http://222.95.140.68:58888/udp/239.49.0.167:8000
山东卫视,http://222.95.140.68:58888/udp/239.49.8.7:9306
深圳卫视,http://222.95.140.68:58888/udp/239.49.8.15:9430
四川卫视,http://222.95.140.68:58888/udp/239.49.8.110:8000
天津卫视,http://222.95.140.68:58888/udp/239.49.8.35:8620
云南卫视,http://222.95.140.68:58888/udp/239.49.0.177:8000
浙江卫视,http://222.95.140.68:58888/udp/239.49.8.20:9618
重庆卫视,http://222.95.140.68:58888/udp/239.49.8.57:9830
安徽卫视,http://171.213.128.139:8188/udp/239.93.1.106:5140
北京卫视,http://171.213.128.139:8188/udp/239.93.0.180:5140
兵团卫视,http://171.213.128.139:8188/udp/239.93.42.43:5140
东方卫视,http://171.213.128.139:8188/udp/239.93.0.123:5140
东南卫视,http://171.213.128.139:8188/udp/239.93.0.42:5140
甘肃卫视,http://171.213.128.139:8188/udp/239.93.0.81:5140
广东卫视,http://171.213.128.139:8188/udp/239.93.0.181:5140
广西卫视,http://171.213.128.139:8188/udp/239.93.42.46:5140
贵州卫视,http://171.213.128.139:8188/udp/239.93.0.131:5140
海南卫视,http://171.213.128.139:8188/udp/239.93.0.80:5140
河北卫视,http://171.213.128.139:8188/udp/239.93.0.132:5140
河南卫视,http://171.213.128.139:8188/udp/239.93.42.45:5140
黑龙江卫视,http://171.213.128.139:8188/udp/239.93.0.183:5140
湖北卫视,http://171.213.128.139:8188/udp/239.93.0.250:5140
湖南卫视,http://171.213.128.139:8188/udp/239.93.0.88:5140
吉林卫视,http://171.213.128.139:8188/udp/239.93.0.248:5140
江苏卫视,http://171.213.128.139:8188/udp/239.93.0.89:5140
江西卫视,http://171.213.128.139:8188/udp/239.93.0.134:5140
康巴卫视,http://171.213.128.139:8188/udp/239.93.0.41:5140
辽宁卫视,http://171.213.128.139:8188/udp/239.93.1.108:5140
内蒙古卫视,http://171.213.128.139:8188/udp/239.93.0.8:5140
宁夏卫视,http://171.213.128.139:8188/udp/239.93.0.247:5140
青海卫视,http://171.213.128.139:8188/udp/239.93.0.192:5140
三沙卫视,http://171.213.128.139:8188/udp/239.93.42.58:5140
厦门卫视,http://171.213.128.139:8188/udp/239.93.42.57:5140
山东卫视,http://171.213.128.139:8188/udp/239.93.0.168:5140
山西卫视,http://171.213.128.139:8188/udp/239.93.0.6:5140
陕西农林,http://171.213.128.139:8188/udp/239.93.0.100:5140
陕西卫视,http://171.213.128.139:8188/udp/239.93.0.176:5140
深圳卫视,http://171.213.128.139:8188/udp/239.93.0.182:5140
四川卫视,http://171.213.128.139:8188/udp/239.93.0.169:5140
四川卫视,http://171.213.128.139:8188/udp/239.93.0.20:1235
四川卫视,http://171.213.128.139:8188/udp/239.93.1.188:5140
四川卫视,http://171.213.128.139:8188/udp/239.93.42.60:5140
天津卫视,http://171.213.128.139:8188/udp/239.93.0.167:5140
西藏卫视,http://171.213.128.139:8188/udp/239.93.0.175:5140
新疆卫视,http://171.213.128.139:8188/udp/239.93.0.194:5140
延边卫视,http://171.213.128.139:8188/udp/239.93.0.249:5140
云南卫视,http://171.213.128.139:8188/udp/239.93.0.174:5140
云南卫视,http://171.213.128.139:8188/udp/239.93.1.174:5140
浙江卫视,http://171.213.128.139:8188/udp/239.93.0.124:5140
重庆卫视,http://171.213.128.139:8188/udp/239.93.1.107:5140
安徽卫视,http://125.90.228.240:12306/udp/239.77.0.183:5146
安徽卫视,http://125.90.228.240:12306/udp/239.77.1.157:5146
安徽卫视,http://125.90.228.240:12306/udp/239.77.1.92:5146
北京卫视,http://125.90.228.240:12306/udp/239.77.0.91:5146
北京卫视,http://125.90.228.240:12306/udp/239.77.1.151:5146
北京卫视,http://125.90.228.240:12306/udp/239.77.1.4:5146
兵团卫视,http://125.90.228.240:12306/udp/239.77.0.77:5146
兵团卫视,http://125.90.228.240:12306/udp/239.77.1.80:5146
东方卫视,http://125.90.228.240:12306/udp/239.77.0.98:5146
东方卫视,http://125.90.228.240:12306/udp/239.77.1.156:5146
东方卫视,http://125.90.228.240:12306/udp/239.77.1.218:5146
东南卫视,http://125.90.228.240:12306/udp/239.77.0.146:5146
东南卫视,http://125.90.228.240:12306/udp/239.77.1.104:5146
甘肃卫视,http://125.90.228.240:12306/udp/239.77.0.189:5146
广东卫视,http://125.90.228.240:12306/udp/239.77.0.166:5146
广东卫视,http://125.90.228.240:12306/udp/239.77.0.84:5146
广东卫视,http://125.90.228.240:12306/udp/239.77.1.152:5146
广东卫视,http://125.90.228.240:12306/udp/239.77.1.19:5146
广西卫视,http://125.90.228.240:12306/udp/239.253.43.36:5146
广西卫视,http://125.90.228.240:12306/udp/239.77.0.139:5146
贵州卫视,http://125.90.228.240:12306/udp/239.77.0.230:5146
贵州卫视,http://125.90.228.240:12306/udp/239.77.1.221:5146
海南卫视,http://125.90.228.240:12306/udp/239.253.43.101:5146
海南卫视,http://125.90.228.240:12306/udp/239.253.43.35:5146
河北卫视,http://125.90.228.240:12306/udp/239.77.0.148:5146
河北卫视,http://125.90.228.240:12306/udp/239.77.1.214:5146
河南卫视,http://125.90.228.240:12306/udp/239.77.0.17:5146
河南卫视,http://125.90.228.240:12306/udp/239.77.1.229:5146
黑龙江卫视,http://125.90.228.240:12306/udp/239.77.0.124:5146
黑龙江卫视,http://125.90.228.240:12306/udp/239.77.0.93:5146
黑龙江卫视,http://125.90.228.240:12306/udp/239.77.1.179:5146
黑龙江卫视,http://125.90.228.240:12306/udp/239.77.1.6:5146
湖北卫视,http://125.90.228.240:12306/udp/239.77.0.128:5146
湖北卫视,http://125.90.228.240:12306/udp/239.77.0.95:5146
湖北卫视,http://125.90.228.240:12306/udp/239.77.1.174:5146
湖北卫视,http://125.90.228.240:12306/udp/239.77.1.93:5146
湖南卫视,http://125.90.228.240:12306/udp/239.77.0.127:5146
湖南卫视,http://125.90.228.240:12306/udp/239.77.0.88:5146
湖南卫视,http://125.90.228.240:12306/udp/239.77.1.129:5146
湖南卫视,http://125.90.228.240:12306/udp/239.77.1.5:5146
吉林卫视,http://125.90.228.240:12306/udp/239.77.0.150:5146
吉林卫视,http://125.90.228.240:12306/udp/239.77.1.111:5146
江苏卫视,http://125.90.228.240:12306/udp/239.77.0.126:5146
江苏卫视,http://125.90.228.240:12306/udp/239.77.0.90:5146
江苏卫视,http://125.90.228.240:12306/udp/239.77.1.149:5146
江苏卫视,http://125.90.228.240:12306/udp/239.77.1.18:5146
江西卫视,http://125.90.228.240:12306/udp/239.77.0.149:5146
江西卫视,http://125.90.228.240:12306/udp/239.77.1.219:5146
辽宁卫视,http://125.90.228.240:12306/udp/239.77.0.123:5146
辽宁卫视,http://125.90.228.240:12306/udp/239.77.0.161:5146
辽宁卫视,http://125.90.228.240:12306/udp/239.77.1.103:5146
内蒙古卫视,http://125.90.228.240:12306/udp/239.77.0.70:5146
内蒙古卫视,http://125.90.228.240:12306/udp/239.77.1.55:5146
宁夏卫视,http://125.90.228.240:12306/udp/239.77.0.73:5146
宁夏卫视,http://125.90.228.240:12306/udp/239.77.1.47:5146
青海卫视,http://125.90.228.240:12306/udp/239.253.43.125:5146
青海卫视,http://125.90.228.240:12306/udp/239.77.0.71:5146
青海卫视,http://125.90.228.240:12306/udp/239.77.1.70:5146
三沙卫视,http://125.90.228.240:12306/udp/239.253.43.113:5146
厦门卫视,http://125.90.228.240:12306/udp/239.77.0.96:5146
山东卫视,http://125.90.228.240:12306/udp/239.77.0.132:5146
山东卫视,http://125.90.228.240:12306/udp/239.77.0.94:5146
山东卫视,http://125.90.228.240:12306/udp/239.77.1.142:5146
山东卫视,http://125.90.228.240:12306/udp/239.77.1.153:5146
山西卫视,http://125.90.228.240:12306/udp/239.77.0.69:5146
山西卫视,http://125.90.228.240:12306/udp/239.77.1.74:5146
陕西卫视,http://125.90.228.240:12306/udp/239.77.0.68:5146
陕西卫视,http://125.90.228.240:12306/udp/239.77.1.54:5146
四川卫视,http://125.90.228.240:12306/udp/239.77.0.159:5146
四川卫视,http://125.90.228.240:12306/udp/239.77.0.163:5146
四川卫视,http://125.90.228.240:12306/udp/239.77.1.215:5146
天津卫视,http://125.90.228.240:12306/udp/239.77.0.131:5146
天津卫视,http://125.90.228.240:12306/udp/239.77.0.97:5146
天津卫视,http://125.90.228.240:12306/udp/239.77.1.141:5146
天津卫视,http://125.90.228.240:12306/udp/239.77.1.182:5146
西藏卫视,http://125.90.228.240:12306/udp/239.77.0.74:5146
西藏卫视,http://125.90.228.240:12306/udp/239.77.1.49:5146
新疆卫视,http://125.90.228.240:12306/udp/239.77.0.75:5146
新疆卫视,http://125.90.228.240:12306/udp/239.77.1.53:5146
延边卫视,http://125.90.228.240:12306/udp/239.77.0.10:5146
延边卫视,http://125.90.228.240:12306/udp/239.77.1.99:5146
云南卫视,http://125.90.228.240:12306/udp/239.253.43.100:5146
云南卫视,http://125.90.228.240:12306/udp/239.253.43.37:5146
浙江卫视,http://125.90.228.240:12306/udp/239.77.0.125:5146
浙江卫视,http://125.90.228.240:12306/udp/239.77.0.89:5146
浙江卫视,http://125.90.228.240:12306/udp/239.77.1.150:5146
浙江卫视,http://125.90.228.240:12306/udp/239.77.1.33:5146
重庆卫视,http://125.90.228.240:12306/udp/239.77.0.182:5146
重庆卫视,http://125.90.228.240:12306/udp/239.77.1.162:5146
重庆卫视,http://125.90.228.240:12306/udp/239.77.1.210:5146
大湾区卫视,http://125.90.228.240:12306/udp/239.77.0.215:5146
深圳卫视,http://125.90.228.240:12306/udp/239.77.1.3:5146
深圳卫视,http://125.90.228.240:12306/udp/239.77.1.148:5146
深圳卫视,http://125.90.228.240:12306/udp/239.77.0.92:5146
深圳卫视,http://125.90.228.240:12306/udp/239.77.0.130:5146
安徽卫视,http://nxlj.cn:1688/udp/239.45.1.120:5140
北京卫视,http://nxlj.cn:1688/udp/239.45.3.229:5140
兵团卫视,http://nxlj.cn:1688/udp/239.45.1.117:5140
东方卫视,http://nxlj.cn:1688/udp/239.45.3.146:5140
东南卫视,http://nxlj.cn:1688/udp/239.45.1.121:5140
甘肃卫视,http://nxlj.cn:1688/udp/239.45.1.234:5140
广东卫视,http://nxlj.cn:1688/udp/239.45.3.230:5140
广西卫视,http://nxlj.cn:1688/udp/239.45.0.5:5140
贵州卫视,http://nxlj.cn:1688/udp/239.45.1.80:5140
海南卫视,http://nxlj.cn:1688/udp/239.45.1.81:5140
河北卫视,http://nxlj.cn:1688/udp/239.45.1.44:5140
河南卫视,http://nxlj.cn:1688/udp/239.45.0.3:5140
黑龙江卫视,http://nxlj.cn:1688/udp/239.45.3.232:5140
湖北卫视,http://nxlj.cn:1688/udp/239.45.3.239:5140
湖南卫视,http://nxlj.cn:1688/udp/239.45.3.228:5140
吉林卫视,http://nxlj.cn:1688/udp/239.45.0.6:5140
江苏卫视,http://nxlj.cn:1688/udp/239.45.3.177:5140
江西卫视,http://nxlj.cn:1688/udp/239.45.1.122:5140
康巴卫视,http://nxlj.cn:1688/udp/239.45.1.251:5140
辽宁卫视,http://nxlj.cn:1688/udp/239.45.1.123:5140
内蒙古卫视,http://nxlj.cn:1688/udp/239.45.1.238:5140
宁夏卫视,http://nxlj.cn:1688/udp/239.45.1.213:5140
青海卫视,http://nxlj.cn:1688/udp/239.45.1.230:5140
三沙卫视,http://nxlj.cn:1688/udp/239.45.1.82:5140
山东卫视,http://nxlj.cn:1688/udp/239.45.3.238:5140
山西卫视,http://nxlj.cn:1688/udp/239.45.1.229:5140
陕西卫视,http://nxlj.cn:1688/udp/239.45.1.232:5140
深圳卫视,http://nxlj.cn:1688/udp/239.45.3.231:5140
四川卫视,http://nxlj.cn:1688/udp/239.45.1.83:5140
天津卫视,http://nxlj.cn:1688/udp/239.45.1.124:5140
西藏卫视,http://nxlj.cn:1688/udp/239.45.1.231:5140
新疆卫视,http://nxlj.cn:1688/udp/239.45.1.116:5140
云南卫视,http://nxlj.cn:1688/udp/239.45.0.4:5140
浙江卫视,http://nxlj.cn:1688/udp/239.45.3.178:5140
重庆卫视,http://nxlj.cn:1688/udp/239.45.1.84:5140
安徽卫视,http://120.244.127.106:8098/udp/228.1.1.21:8064
北京卫视,http://120.244.127.106:8098/udp/228.1.1.115:8000
兵团卫视,http://120.244.127.106:8098/udp/228.1.1.177:4120
东方卫视,http://120.244.127.106:8098/udp/228.1.1.39:8032
东南卫视,http://120.244.127.106:8098/udp/228.1.1.185:8148
甘肃卫视,http://120.244.127.106:8098/udp/228.1.1.61:8188
广东卫视,http://120.244.127.106:8098/udp/228.1.1.17:8048
广西卫视,http://120.244.127.106:8098/udp/228.1.1.80:8300
贵州卫视,http://120.244.127.106:8098/udp/228.1.1.188:8076
海南卫视,http://120.244.127.106:8098/udp/228.1.1.81:8304
河北卫视,http://120.244.127.106:8098/udp/228.1.1.187:8072
河南卫视,http://120.244.127.106:8098/udp/228.1.1.236:8184
黑龙江卫视,http://120.244.127.106:8098/udp/228.1.1.35:8016
湖北卫视,http://120.244.127.106:8098/udp/228.1.1.16:8044
湖南卫视,http://120.244.127.106:8098/udp/228.1.1.33:8012
吉林卫视,http://120.244.127.106:8098/udp/228.1.1.214:8172
江苏卫视,http://120.244.127.106:8098/udp/228.1.1.37:8028
江西卫视,http://120.244.127.106:8098/udp/228.1.1.211:8164
辽宁卫视,http://120.244.127.106:8098/udp/228.1.1.19:8056
内蒙古卫视,http://120.244.127.106:8098/udp/228.1.1.59:8176
宁夏卫视,http://120.244.127.106:8098/udp/228.1.1.49:8124
青海卫视,http://120.244.127.106:8098/udp/228.1.1.60:8184
三沙卫视,http://120.244.127.106:8098/udp/228.1.1.186:4120
厦门卫视,http://120.244.127.106:8098/udp/228.1.1.176:4120
山东卫视,http://120.244.127.106:8098/udp/228.1.1.18:8052
山西卫视,http://120.244.127.106:8098/udp/228.1.1.58:8172
陕西卫视,http://120.244.127.106:8098/udp/228.1.1.53:8140
深圳卫视,http://120.244.127.106:8098/udp/228.1.1.36:8020
四川卫视,http://120.244.127.106:8098/udp/228.1.1.77:8288
天津卫视,http://120.244.127.106:8098/udp/228.1.1.15:1234
西藏卫视,http://120.244.127.106:8098/udp/228.1.1.57:8164
新疆卫视,http://120.244.127.106:8098/udp/228.1.1.56:8160
云南卫视,http://120.244.127.106:8098/udp/228.1.1.44:8108
浙江卫视,http://120.244.127.106:8098/udp/228.1.1.13:8036
重庆卫视,http://120.244.127.106:8098/udp/228.1.1.210:8160
安徽卫视,http://111.196.129.187:20000/udp/239.3.1.211:8064
北京卫视,http://111.196.129.187:20000/udp/239.3.1.241:8000
兵团卫视,http://111.196.129.187:20000/udp/239.3.1.144:4120
东方卫视,http://111.196.129.187:20000/udp/239.3.1.136:8032
东南卫视,http://111.196.129.187:20000/udp/239.3.1.156:8148
甘肃卫视,http://111.196.129.187:20000/udp/239.3.1.49:8188
广东卫视,http://111.196.129.187:20000/udp/239.3.1.142:8048
广西卫视,http://111.196.129.187:20000/udp/239.3.1.39:8300
贵州卫视,http://111.196.129.187:20000/udp/239.3.1.149:8076
海南卫视,http://111.196.129.187:20000/udp/239.3.1.45:8304
河北卫视,http://111.196.129.187:20000/udp/239.3.1.148:8072
河南卫视,http://111.196.129.187:20000/udp/239.3.1.50:8184
黑龙江卫视,http://111.196.129.187:20000/udp/239.3.1.133:8016
湖北卫视,http://111.196.129.187:20000/udp/239.3.1.138:8044
湖南卫视,http://111.196.129.187:20000/udp/239.3.1.132:8012
吉林卫视,http://111.196.129.187:20000/udp/239.3.1.240:8172
江苏卫视,http://111.196.129.187:20000/udp/239.3.1.135:8028
江西卫视,http://111.196.129.187:20000/udp/239.3.1.123:8164
辽宁卫视,http://111.196.129.187:20000/udp/239.3.1.210:8056
内蒙古卫视,http://111.196.129.187:20000/udp/239.3.1.43:8176
宁夏卫视,http://111.196.129.187:20000/udp/239.3.1.46:8124
青海卫视,http://111.196.129.187:20000/udp/239.3.1.44:8184
三沙卫视,http://111.196.129.187:20000/udp/239.3.1.155:4120
厦门卫视,http://111.196.129.187:20000/udp/239.3.1.143:4120
山东卫视,http://111.196.129.187:20000/udp/239.3.1.209:8052
山西卫视,http://111.196.129.187:20000/udp/239.3.1.42:8172
陕西卫视,http://111.196.129.187:20000/udp/239.3.1.41:8140
深圳卫视,http://111.196.129.187:20000/udp/239.3.1.134:8020
四川卫视,http://111.196.129.187:20000/udp/239.3.1.29:8288
天津卫视,http://111.196.129.187:20000/udp/239.3.1.141:1234
西藏卫视,http://111.196.129.187:20000/udp/239.3.1.47:8164
新疆卫视,http://111.196.129.187:20000/udp/239.3.1.48:8160
云南卫视,http://111.196.129.187:20000/udp/239.3.1.26:8108
浙江卫视,http://111.196.129.187:20000/udp/239.3.1.137:8036
重庆卫视,http://111.196.129.187:20000/udp/239.3.1.122:8160
安徽卫视,http://xrhui.f3322.org:8888/udp/233.50.200.106:5140
安徽卫视,http://xrhui.f3322.org:8888/udp/233.50.201.113:5140
安徽卫视,http://xrhui.f3322.org:8888/udp/233.50.201.62:5140
北京卫视,http://xrhui.f3322.org:8888/udp/233.50.200.179:5140
北京卫视,http://xrhui.f3322.org:8888/udp/233.50.201.107:5140
北京卫视,http://xrhui.f3322.org:8888/udp/233.50.201.40:5140
